Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000218549	OR4K12P	21	-	13581060	13582004	0.0	0.0	0.0
ENSG00000207097	RNU6-614P	21	+	13047583	13047689	0.0	0.0	0.0
ENSG00000197683	KRTAP26-1	21	-	30319124	30320315	0.0	0.0	0.0
ENSG00000160182	TFF1	21	-	42362282	42366535	0.0	0.0	0.0
ENSG00000279864	NCOR1P4	21	+	9529934	9559268	0.0	0.0	0.0
ENSG00000279788	.	21	-	6676178	6679962	0.0	0.0	0.0
ENSG00000286091	.	21	+	8466466	8466699	0.0	0.0	0.0
ENSG00000226771	.	21	-	21223295	21226829	0.0	0.0	0.0
ENSG00000288578	.	21	-	15263421	15283727	0.0	0.0	0.0
ENSG00000215369	RPL37P3	21	-	17894193	17894485	0.0	0.0	0.0
ENSG00000236384	LINC00479	21	-	41711520	41715775	0.0	0.0	0.0
ENSG00000236883	.	21	+	41739373	41741308	0.0	0.0	0.0
ENSG00000280164	.	21	+	6721812	6725209	0.0	0.0	0.0
ENSG00000286549	.	21	+	43107942	43168646	0.0	0.0	0.0
ENSG00000182816	KRTAP13-2	21	-	30371390	30372271	0.0	0.0	0.0
ENSG00000225731	PDE9A-AS1	21	-	42733594	42741758	0.0	0.0	0.0
ENSG00000214319	CXADRP1	21	+	13676022	13677116	0.0	0.0	0.0
ENSG00000160202	CRYAA	21	+	43169008	43172805	0.0	0.0	0.0
ENSG00000273796	.	21	-	45403809	45404943	0.0	0.0	0.0
ENSG00000275874	PICSAR	21	-	44999208	45004727	0.0	0.0	0.0
ENSG00000234730	.	21	+	21566763	21615437	0.0	0.0	0.0
ENSG00000279477	.	21	-	7003248	7007022	0.0	0.0	0.0
ENSG00000287507	.	21	+	43768320	43771666	0.0	0.0	0.0
ENSG00000237735	.	21	-	16754519	16815688	0.0	0.0	0.0
ENSG00000225431	LINC01671	21	-	42599280	42615094	0.0	0.0	0.0
ENSG00000198390	KRTAP13-1	21	+	30396031	30396822	0.0	0.0	0.0
ENSG00000237527	.	21	-	21655038	21686329	0.0	0.0	0.0
ENSG00000160181	TFF2	21	-	42346357	42350997	0.0	0.0	0.0
ENSG00000238257	.	21	-	30762682	30762882	0.0	0.0	0.0
ENSG00000237864	LINC00322	21	-	43322417	43332039	0.0	0.0	0.0
ENSG00000224413	.	21	+	46037052	46039807	0.0	0.0	0.0
ENSG00000186971	KRTAP13-4	21	+	30430220	30431026	0.0	0.0	0.0
ENSG00000259981	.	21	+	30089717	30097836	0.0	0.0	0.0
ENSG00000250973	KRTAP13-6P	21	-	30356515	30356885	0.0	0.0	0.0
ENSG00000278931	.	21	+	8857260	8880976	0.0	0.0	0.0
ENSG00000226496	LINC00323	21	-	41141493	41148198	0.0	0.0	0.0
ENSG00000223078	RNU2-55P	21	-	23281736	23281909	0.0	0.0	0.0
ENSG00000227090	.	21	-	24886676	24902756	0.0	0.0	0.0
ENSG00000159212	CLIC6	21	+	34668994	34718227	0.0	0.0	0.0
ENSG00000142182	DNMT3L	21	-	44246339	44262216	0.0	0.0	0.0
ENSG00000234883	MIR155HG	21	+	25561810	25575168	0.0	0.0	0.0
ENSG00000225735	NEK4P1	21	-	17210469	17211347	0.0	0.0	0.0
ENSG00000235888	LINC02940	21	-	38988569	39062894	0.0	0.0	0.0
ENSG00000175302	ANKRD30BP1	21	-	13384249	13427773	0.0	0.0	0.0
ENSG00000279321	.	21	+	9913117	9914846	0.0	0.0	0.0
ENSG00000288266	.	21	-	39023000	39023835	0.0	0.0	0.0
ENSG00000184385	UMODL1-AS1	21	-	42102134	42108534	0.0	0.0	0.0
ENSG00000233056	ERVH48-1	21	-	42916803	42925630	0.0	0.0	0.0
ENSG00000264580	MIR5692B	21	-	42950928	42951014	0.0	0.0	0.0
ENSG00000142156	COL6A1	21	+	45981770	46005050	0.0	0.0	0.0
ENSG00000279213	SNX18P10	21	-	8801362	8801880	0.0	0.0	0.0
ENSG00000154646	TMPRSS15	21	-	18269116	18485879	0.0	0.0	0.0
ENSG00000160285	LSS	21	-	46188141	46228824	0.0	0.0	0.0
ENSG00000231058	MSANTD2P1	21	+	23101223	23103074	0.0	0.0	0.0
ENSG00000279648	.	21	+	17705408	17707455	0.0	0.0	0.0
ENSG00000187005	KRTAP21-1	21	-	30755015	30755428	0.0	0.0	0.0
ENSG00000219592	NCSTNP1	21	+	27492118	27492261	0.0	0.0	0.0
ENSG00000233754	.	21	-	42781074	42782229	0.0	0.0	0.0
ENSG00000186930	KRTAP6-2	21	-	30598590	30598902	0.0	0.0	0.0
ENSG00000237989	LINC01679	21	-	43358147	43362349	0.0	0.0	0.0
ENSG00000276546	Y_RNA	21	-	7663911	7664011	0.0	0.0	0.0
ENSG00000185186	LINC00313	21	-	43461960	43479534	0.0	0.0	0.0
ENSG00000226956	.	21	-	17659276	17660384	0.0	0.0	0.0
ENSG00000207503	.	21	+	41539206	41539326	0.0	0.0	0.0
ENSG00000234340	.	21	-	22134698	22136083	0.0	0.0	0.0
ENSG00000283300	U6	21	+	28743208	28743291	0.0	0.0	0.0
ENSG00000154654	NCAM2	21	+	20998409	21543329	0.0	0.0	0.0
ENSG00000230972	.	21	+	23065491	23131206	0.0	0.0	0.0
ENSG00000225637	.	21	+	43363332	43366566	0.0	0.0	0.0
ENSG00000236519	LINC01424	21	+	44801883	44804717	0.0	0.0	0.0
ENSG00000289857	.	21	+	44483044	44483398	0.0	0.0	0.0
ENSG00000289448	.	21	+	45347547	45353538	0.0	0.0	0.0
ENSG00000235564	.	21	-	23960569	23968747	0.0	0.0	0.0
ENSG00000230233	.	21	+	18614431	18650360	0.0	0.0	0.0
ENSG00000286155	.	21	+	8235354	8235832	0.0	0.0	0.0
ENSG00000188694	KRTAP24-1	21	-	30281309	30282950	0.0	0.0	0.0
ENSG00000186967	KRTAP19-4	21	-	30496824	30497165	0.0	0.0	0.0
ENSG00000286148	.	21	+	8468320	8468631	0.0	0.0	0.0
ENSG00000229306	.	21	-	12999676	13016692	0.0	0.0	0.0
ENSG00000277991	.	21	-	7669397	7681742	0.0	0.0	0.0
ENSG00000274484	Y_RNA	21	+	7474394	7474494	0.0	0.0	0.0
ENSG00000230379	.	21	-	24938431	24992817	0.0	0.0	0.0
ENSG00000279669	.	21	-	5232668	5243833	0.0	0.0	0.0
ENSG00000231068	KRTAP21-3	21	-	30718525	30718777	0.0	0.0	0.0
ENSG00000276077	.	21	+	7430659	7469007	0.0	0.0	0.0
ENSG00000286425	.	21	-	41007244	41037362	0.0	0.0	0.0
ENSG00000289322	.	21	-	42055978	42057166	0.0	0.0	0.0
ENSG00000223975	.	21	+	43465309	43467298	0.0	0.0	0.0
ENSG00000234030	TMEM97P1	21	+	43783123	43783573	0.0	0.0	0.0
ENSG00000228930	MTCO1P3	21	-	45376191	45376382	0.0	0.0	0.0
ENSG00000233767	PSMA6P3	21	-	46072085	46072248	0.0	0.0	0.0
ENSG00000278961	.	21	-	7788703	7793954	0.0	0.0	0.0
ENSG00000279211	.	21	-	9580024	9580415	0.0	0.0	0.0
ENSG00000236400	KRTAP21-4P	21	-	30741780	30742595	0.0	0.0	0.0
ENSG00000271486	NIPA2P3	21	+	19620695	19621545	0.0	0.0	0.0
ENSG00000186924	KRTAP22-1	21	+	30601087	30601382	0.0	0.0	0.0
ENSG00000265007	MIR4327	21	-	30375294	30375378	0.0	0.0	0.0
ENSG00000273692	LONRF2P5	21	+	13704853	13705518	0.0	0.0	0.0
ENSG00000231713	.	21	+	39727755	39730680	0.0	0.0	0.0
ENSG00000289144	.	21	+	44748900	44750986	0.0	0.0	0.0
ENSG00000232512	.	21	+	25095022	25103670	0.0	0.0	0.0
ENSG00000279709	.	21	+	6309161	6312948	0.0	0.0	0.0
ENSG00000280082	.	21	+	15346652	15346738	0.0	0.0	0.0
ENSG00000278618	MIR8069	21	+	13724189	13724274	0.0	0.0	0.0
ENSG00000280172	.	21	+	6897291	6899280	0.0	0.0	0.0
ENSG00000233480	LINC01683	21	-	19893113	19900043	0.0	0.0	0.0
ENSG00000286032	.	21	+	8465254	8465586	0.0	0.0	0.0
ENSG00000207476	RNU6-286P	21	+	13621577	13621683	0.0	0.0	0.0
ENSG00000232886	.	21	-	16862875	16873691	0.0	0.0	0.0
ENSG00000229231	FEM1AP1	21	+	13762338	13764332	0.0	0.0	0.0
ENSG00000183036	PCP4	21	+	39867438	39929397	0.0	0.0	0.0
ENSG00000232401	LINC00112	21	+	41715806	41717975	0.0	0.0	0.0
ENSG00000277277	.	21	-	7769588	7770548	0.0	0.0	0.0
ENSG00000206107	KRTAP27-1	21	-	30337013	30337694	0.0	0.0	0.0
ENSG00000228861	RPL23AP12	21	+	39127568	39128040	0.0	0.0	0.0
ENSG00000243627	SMIM34	21	-	34418715	34423951	0.0	0.0	0.0
ENSG00000186977	KRTAP19-5	21	-	30501657	30502141	0.0	0.0	0.0
ENSG00000286262	.	21	+	45299929	45302964	0.0	0.0	0.0
ENSG00000274790	Y_RNA	21	-	6223480	6223580	0.0	0.0	0.0
ENSG00000160284	SPATC1L	21	-	46161148	46184476	0.0	0.0	0.0
ENSG00000229356	LRRC3-DT	21	-	44450986	44455284	0.0	0.0	0.0
ENSG00000273091	.	21	+	31735732	31736407	0.0	0.0	0.0
ENSG00000275166	MIR6814	21	-	41746772	41746841	0.0	0.0	0.0
ENSG00000279895	.	21	-	7421442	7425839	0.0	0.0	0.0
ENSG00000276902	Y_RNA	21	+	6365955	6366055	0.0	0.0	0.0
ENSG00000279773	.	21	-	13679300	13681138	0.0	0.0	0.0
ENSG00000290568	.	21	+	13038160	13052118	0.0	0.0	0.0
ENSG00000186925	KRTAP19-6	21	-	30541535	30541864	0.0	0.0	0.0
ENSG00000229086	LINC01548	21	-	33164809	33170649	0.0	0.0	0.0
ENSG00000183067	IGSF5	21	+	39745183	39802081	0.0	0.0	0.0
ENSG00000238265	LINC00317	21	-	21723293	21737319	0.0	0.0	0.0
ENSG00000288094	.	21	+	23704260	23709345	0.0	0.0	0.0
ENSG00000244624	KRTAP20-1	21	+	30616425	30616699	0.0	0.0	0.0
ENSG00000156282	CLDN17	21	-	30165565	30166805	0.0	0.0	0.0
ENSG00000212136	RNU6-696P	21	+	37045530	37045636	0.0	0.0	0.0
ENSG00000226983	LINC01692	21	+	24840550	25057746	0.0	0.0	0.0
ENSG00000232560	LINC01549	21	+	17438821	17450104	0.0	0.0	0.0
ENSG00000286012	.	21	+	8240736	8241047	0.0	0.0	0.0
ENSG00000231136	.	21	-	22153950	22154299	0.0	0.0	0.0
ENSG00000166351	POTED	21	+	13609777	13645823	0.0	0.0	0.0
ENSG00000264063	.	21	+	8987370	8987430	0.0	0.0	0.0
ENSG00000274662	RN7SKP236	21	+	25101132	25101415	0.0	0.0	0.0
ENSG00000278884	.	21	+	7020599	7025166	0.0	0.0	0.0
ENSG00000219368	ZNF299P	21	-	23090028	23091831	0.0	0.0	0.0
ENSG00000226527	.	21	-	33110867	33123725	0.0	0.0	0.0
ENSG00000225267	RPL8P2	21	-	30263380	30263881	0.0	0.0	0.0
ENSG00000227406	RNF6P1	21	-	39373763	39377066	0.0	0.0	0.0
ENSG00000227999	MTND5P1	21	-	44473723	44475097	0.0	0.0	0.0
ENSG00000223901	.	21	+	46220269	46225364	0.0	0.0	0.0
ENSG00000276289	.	21	-	7816677	7829632	0.0	0.0	0.0
ENSG00000235701	PCBP2P1	21	-	39171130	39172106	0.0	0.0	0.0
ENSG00000224100	.	21	-	42964639	42965363	0.0	0.0	0.0
ENSG00000279501	.	21	-	8996496	9018670	0.0	0.0	0.0
ENSG00000252963	RN7SKP147	21	+	20356653	20356896	0.0	0.0	0.0
ENSG00000275993	.	21	+	6111131	6123778	0.0	0.0	0.0
ENSG00000235965	.	21	-	19046310	19047684	0.0	0.0	0.0
ENSG00000227874	GRAMD4P1	21	-	13665868	13667546	0.0	0.0	0.0
ENSG00000274248	.	21	+	45974489	45974953	0.0	0.0	0.0
ENSG00000199698	Y_RNA	21	-	23432181	23432282	0.0	0.0	0.0
ENSG00000232806	.	21	-	41559125	41562958	0.0	0.0	0.0
ENSG00000266211	MIR3156-3	21	-	13406384	13406460	0.0	0.0	0.0
ENSG00000278106	.	21	+	10397644	10397778	0.0	0.0	0.0
ENSG00000187026	KRTAP21-2	21	-	30746794	30747259	0.0	0.0	0.0
ENSG00000289224	.	21	-	45975732	45977714	0.0	0.0	0.0
ENSG00000236612	KRTAP19-11P	21	-	30537278	30537381	0.0	0.0	0.0
ENSG00000279167	.	21	+	8701461	8701562	0.0	0.0	0.0
ENSG00000234439	KRT18P2	21	-	20424949	20426206	0.0	0.0	0.0
ENSG00000230978	LINC00160	21	-	34723807	34737204	0.0	0.0	0.0
ENSG00000206104	KRTAP20-3	21	+	30642864	30643136	0.0	0.0	0.0
ENSG00000233640	KRTAP13-5P	21	-	30436466	30436964	0.0	0.0	0.0
ENSG00000182591	KRTAP11-1	21	-	30880644	30881580	0.0	0.0	0.0
ENSG00000279062	CDRT15P8	21	+	10136419	10137004	0.0	0.0	0.0
ENSG00000229025	.	21	-	26349780	26350634	0.0	0.0	0.0
ENSG00000233036	KRTAP8-2P	21	-	30802242	30802427	0.0	0.0	0.0
ENSG00000237138	HUNK-AS1	21	-	32020966	32021782	0.0	0.0	0.0
ENSG00000228404	.	21	+	46185079	46188941	0.0	0.0	0.0
ENSG00000277067	.	21	+	7048891	7087229	0.0	0.0	0.0
ENSG00000223400	.	21	-	41576135	41581319	0.0	0.0	0.0
ENSG00000239023	RNU1-98P	21	+	16718998	16719157	0.0	0.0	0.0
ENSG00000244278	.	21	+	25055535	25069906	0.0	0.0	0.0
ENSG00000225298	LINC00113	21	+	27722379	27751233	0.0	0.0	0.0
ENSG00000231231	LINC01423	21	-	38323635	38333421	0.0	0.0	0.0
ENSG00000260256	.	21	-	44347767	44348295	0.0	0.0	0.0
ENSG00000286222	.	21	-	23106928	23119903	0.0	0.0	0.0
ENSG00000286033	.	21	-	8762386	8836565	0.0	0.0	0.0
ENSG00000231986	.	21	-	23888798	23890541	0.0	0.0	0.0
ENSG00000231355	.	21	-	33482499	33484258	0.0	0.0	0.0
ENSG00000224309	ANKRD30BP2	21	+	13038208	13067033	0.0	0.0	0.0
ENSG00000228708	.	21	-	18477358	18486599	0.0	0.0	0.0
ENSG00000286852	.	21	+	36580172	36581229	0.0	0.0	0.0
ENSG00000226115	.	21	+	46056516	46057567	0.0	0.0	0.0
ENSG00000274749	KRTAP7-1	21	-	30829039	30829759	0.0	0.0	0.0
ENSG00000289421	.	21	-	46448403	46458540	0.0	0.0	0.0
ENSG00000279784	.	21	+	5705345	5707160	0.0	0.0	0.0
ENSG00000277282	IGHV1OR21-1	21	-	10649400	10649835	0.0	0.0	0.0
ENSG00000287612	.	21	+	23857081	23889150	0.0	0.0	0.0
ENSG00000234538	ZNF114P1	21	+	13839118	13839409	0.0	0.0	0.0
ENSG00000142149	HUNK	21	+	31873020	32044633	0.0	0.0	0.0
ENSG00000279186	.	21	-	5703182	5705637	0.0	0.0	0.0
ENSG00000280436	.	21	+	9053122	9059060	0.0	0.0	0.0
ENSG00000276556	.	21	-	10640028	10640338	0.0	0.0	0.0
ENSG00000237609	LINC02943	21	-	39028536	39029128	0.0	0.0	0.0
ENSG00000286252	.	21	+	8237649	8237979	0.0	0.0	0.0
ENSG00000279967	.	21	-	8101251	8103706	0.0	0.0	0.0
ENSG00000232010	DNMT3L-AS1	21	+	44250813	44251520	0.0	0.0	0.0
ENSG00000252462	RNU6-113P	21	+	17431547	17431647	0.0	0.0	0.0
ENSG00000212938	KRTAP6-3	21	+	30592440	30593075	0.0	0.0	0.0
ENSG00000231324	.	21	-	36632681	36637033	0.0	0.0	0.0
ENSG00000229382	.	21	+	45336707	45338665	0.0	0.0	0.0
ENSG00000279647	.	21	-	7385058	7388799	0.0	0.0	0.0
ENSG00000280243	MTCO1P1	21	+	8845566	8846646	0.0	0.0	0.0
ENSG00000227716	.	21	+	23477641	23490724	0.0	0.0	0.0
ENSG00000212609	RNU1-139P	21	+	19345148	19345312	0.0	0.0	0.0
ENSG00000279156	.	21	+	18917213	18917429	0.0	0.0	0.0
ENSG00000183249	NF1P3	21	+	14000927	14005279	0.0	0.0	0.0
ENSG00000219280	VN1R8P	21	+	13476371	13477263	0.0	0.0	0.0
ENSG00000274060	MIR6724-2	21	+	8249505	8249596	0.0	0.0	0.0
ENSG00000186980	KRTAP23-1	21	-	30348399	30348606	0.0	0.0	0.0
